> Shore Bin # 0, Level 1
109.690089265	73.6737621118
111.034714275	73.687800412
106.339818418	73.1894407568
105.499656672	72.7444876783
107.01731899	73.6319523919
113.578393225	75.2124818799
112.34821088	75.8399328603
113.583276112	75.5310902571
113.934843977	75.8350499733
111.093308919	76.7652399481
106.533302815	76.4994277867
107.544975967	76.9141680018
104.166628519	77.082932784
106.345006485	77.36583505
104.146791791	77.7161821927
101.355001144	77.0890363928
101.128252079	76.4640268559
100	76.4747081712
> Shore Bin # 5, Level 1
100.325017166	77.995117113
105.471274891	78.4925612268
103.886472877	79.1703669795
102.467689021	78.8123903258
102.476234073	79.4145113298
100.316472114	77.9929808499
100.325017166	77.995117113
> Shore Bin # 5, Level 1
100	78.9091325246
100.004882887	78.9091325246
100.11169604	79.8033112078
100	79.8255893797
> Shore Bin # 6, Level 1
140	71.4401464866
138.114900435	71.5704585336
137.862516213	71.1004806592
136.022278172	71.6269169146
133.817654688	71.4145113298
132.780041199	71.9513237201
131.044785229	70.7028305486
128.306095979	72.0807202258
129.556115053	72.212558175
128.442816815	72.5180437934
129.451132982	72.6517128252
128.816052491	73.2001220722
126.281223774	73.2593270771
124.437323568	73.8013275349
122.842450599	72.8525215534
120	72.9520103761
> Shore Bin # 6, Level 1
140	75.7889677272
138.783245594	76.2021820401
136.988174258	75.5851071946
137.993743801	74.8465705348
137.993743801	74.8450446326
140	74.8624399176
> Shore Bin # 6, Level 1
140	72.3849851225
139.123826963	72.2525368124
140	72.2735942626
> Shore Bin # 6, Level 1
140	72.202792401
139.306019684	71.9424734874
140	71.5057602808
> Shore Bin # 6, Level 1
140	73.4497596704
139.793698024	73.4039826047
140	73.3911650263
> Shore Bin # 7, Level 1
160	70.0405889982
158.924849317	70.8905165179
155.922484169	71.0885786221
152.531319142	70.8151369497
148.828870069	71.689173724
150.063630121	71.9290455482
148.367437247	72.3312733654
147.11497673	72.3154039826
145.347676814	71.5545891508
145.498741131	72.2482642863
145.982452125	71.8628213931
146.943770504	72.3175402457
144.244754711	72.2485694667
146.862592508	72.3630121309
140.889906157	72.8720531014
141.301289387	72.5818265049
140	72.3849851225
> Shore Bin # 7, Level 1
140	74.8624399176
143.587396048	74.8938735027
142.403295949	75.7337300679
143.403067063	75.0437170977
145.408407721	75.4917219806
141.38002594	76.1762417029
140.570077058	75.5954833295
140	75.7889677272
> Shore Bin # 7, Level 1
147.146105135	74.9991607538
149.035172045	74.7403677424
150.984969863	75.1306935225
146.483253223	75.5863279164
147.145494774	75.0000762951
147.146105135	74.9991607538
> Shore Bin # 7, Level 1
140	73.3911650263
142.995040818	73.2037842374
142.999923705	73.2037842374
143.523918517	73.4631876097
142.070038911	73.9087510491
140	73.4497596704
> Shore Bin # 7, Level 1
140	72.2735942626
140.201113909	72.2781719692
140	72.202792401
> Shore Bin # 7, Level 1
140	71.5057602808
140.117189288	71.4322117952
140	71.4401464866
> Shore Bin # 8, Level 1
180	71.3986419471
178.99626154	70.8181887541
178.997482261	70.818799115
180	70.9372091249
> Shore Bin # 8, Level 1
171.452201114	70
170.549782559	70.1196307317
170.461280232	70
> Shore Bin # 8, Level 1
160.051270314	70
160	70.0405889982
> Shore Bin # 9, Level 1
-180	70.9372091249
-179.99969482	70.9372091249
-177.406271458	71.2442206455
-179.689936675	71.5777828641
-179.99969482	71.3986419471
-180	71.3986419471
> Shore Bin # 9, Level 1
-160	70.4739452201
-160.127565423	70.6070038911
-161.925078202	70.2944991226
-162.382543679	70
> Shore Bin # 10, Level 1
-142.62027924	70
-143.255054551	70.117799649
-151.200122072	70.3521782254
-152.603952087	70.545662623
-152.262455177	70.8404669261
-154.187533379	70.7687495232
-155.074998093	71.1303883421
-155.997558556	70.749828336
-155.568780041	71.1615167468
-156.484931716	71.3885709926
-157.816739147	70.8667124437
-159.657587549	70.7962157626
-159.843747616	70.3109788663
-160	70.4739452201
> Shore Bin # 11, Level 1
-120	74.2066071565
-121.451132982	74.5566491188
-124.733958953	74.3506523232
-123.751888304	73.7524986648
-125.990691997	71.9659723812
-124.892957961	71.9574273289
-123.10093843	71.0791180285
-120.632028687	71.4920271611
-120.345464256	71.9958800641
-120.33417258	71.9980163272
-120	72.1008621347
> Shore Bin # 11, Level 1
-126.865644312	70
-128.040283818	70.5774013886
-127.44914931	70.1409933623
-128.028381781	70
> Shore Bin # 11, Level 1
-120	76.9907682918
-122.581216144	75.9385061418
-120.854200046	76.2134737163
-120	75.9507133593
> Shore Bin # 11, Level 1
-124.490730144	70
-124.525825895	70.2005035477
-124.737315938	70
> Shore Bin # 11, Level 1
-129.994354162	70
-129.668116274	70.255741207
-130.624856947	70
> Shore Bin # 12, Level 1
-100.971389334	70
-100.981460288	70.1882963302
-104.486457618	71.0293736172
-105.281147478	72.8262760357
-106.762188144	73.2996108949
-108.245975433	73.1729610132
-107.755245289	71.6031128405
-109.900968948	72.9752040894
-110.727092393	72.9620813306
-109.745632105	72.4286259251
-110.683451591	72.5748073548
-111.008773938	72.281528954
-112.040283818	72.2757305257
-111.186083772	72.7267872129
-112.788281071	72.994430457
-114.524757763	72.5760280766
-114.480201419	73.3765163653
-118.497596704	72.5043106737
-119.122301061	71.7721828031
-117.743801022	71.6696421759
-118.233920806	71.3946746014
-115.037460899	71.5341420615
-118.329747463	71.0440222782
-117.683985657	70.6317235065
-113.821011673	70.7159533074
-111.443350881	70.3424124514
-117.364766918	70.0393682765
-117.311055161	70
> Shore Bin # 12, Level 1
-115.559929808	74.9945830472
-114.030060273	75.4749370565
-113.917448692	75.0525673304
-111.041733425	75.2780956741
-114.426489662	74.6958113985
-112.357671473	74.4242008087
-108.798352026	75.0739299611
-106.00015259	75.0525673304
-105.424887465	75.8539711604
-106.569619287	76.0697337301
-106.840924697	75.6504158083
-108	75.787441825
-109.107499809	76.8259708553
-110.415197986	76.3550774395
-108.88532845	75.4804303044
-111.224231327	75.5167467765
-114.895857176	76.5214007782
-115.898985275	76.2903791867
-114.627603571	76.1701380941
-116.730907149	75.9049362936
-114.782330053	75.8976119631
-117.217364767	75.5814450294
-115.007553216	75.6992446784
-117.663843748	75.2521553368
-115.56816968	74.9933623255
-115.559929808	74.9945830472
> Shore Bin # 12, Level 1
-120	75.9507133593
-119.758297093	75.8762493324
-117.838406958	76.8293278401
-117.068436713	76.3062485695
-115.350881209	77.314259556
-117.000076295	77.439688716
-117.000076295	77.4387731746
-119.213244831	77.3112077516
-120	76.9907682918
> Shore Bin # 12, Level 1
-100	78.5899137865
-100.356450752	78.8343633173
-105.451743343	79.3366903182
-104.986343175	78.7968261234
-103.299000534	78.7348744945
-104.436102846	78.2664225223
-102.774395361	78.3964293889
-100	78.0347905699
> Shore Bin # 12, Level 1
-109.99984741	77.9200427253
-113.168535897	77.9255359731
-113.197833219	77.5245288777
-110.879377432	77.4079499504
-110.01388571	77.9188220035
-109.99984741	77.9200427253
> Shore Bin # 12, Level 1
-105.046768902	72.9947356374
-104.499580377	73.5928892958
-106.55741207	73.7082475013
-107.009384298	73.4708171206
-105.069047074	72.9925993744
-105.046768902	72.9947356374
> Shore Bin # 12, Level 1
-120	72.1008621347
-115.322499428	73.5407034409
-117.625391012	74.2511635004
-119.126268406	73.9957274739
-120	74.2066071565
> Shore Bin # 12, Level 1
-100	73.8202487221
-100.858777752	73.840390631
-100.42511635	73.4073395895
-101.622339208	73.4958419165
-100	73.2455939574
> Shore Bin # 12, Level 1
-100	72.9669642176
-100.165712978	72.7872129397
-102.228427558	73.092698558
-102.686198215	72.6929121843
-100	71.6556038758
> Shore Bin # 12, Level 1
-100	75.8985275044
-101.896696422	76.4478522927
-100.917372396	75.8127718013
-102.860456245	75.6287479973
-100	75.684290837
> Shore Bin # 12, Level 1
-100	75.5829709316
-100.779125658	75.3550011444
-100.056153201	74.9863431754
-100.016479744	74.9875638972
-100	74.9878690776
> Shore Bin # 12, Level 1
-100	76.4463263905
-100.985122454	76.5030899519
-100	75.9241626612
> Shore Bin # 13, Level 1
-80	80.5864042115
-83.1943236439	80.3266956588
-80.5978484779	79.5597772183
-83.7827115282	80.2470435645
-86.4966811627	80.2980086976
-83.3539330129	79.0534828717
-84.7049668116	79.0196078431
-81.482261387	79.0574502174
-83.2559700923	78.8444342718
-82.345616846	78.5676356146
-85.0782024872	78.9222552834
-86.8528267338	78.7388418402
-87.4827191577	78.1229877165
-85.8204013123	78.3866636149
-85.4514381628	78.1019302663
-84.5966277562	78.5954070344
-84.7895017929	77.520561532
-82.2983138781	78.0772106508
-84.4678416114	77.2953383688
-88.228580148	77.852292668
-86.6163118944	77.181200885
-89.6641489281	76.5717555505
-88.5947966735	76.3996337835
-88.4205386435	76.7704280156
-87.6121156634	76.3361562524
-87.5278858625	76.6282139315
-86.6861982147	76.3425650416
-86.6099031052	76.6416418708
-85.2469672694	76.2790875105
-84.3186083772	76.6562905318
-83.1992065309	76.4136720836
-83.3966582742	76.7618829633
-82.266880293	76.3938353552
-82.7405203326	76.8247501335
-81.0656900893	76.1313801785
-80	76.2613870451
> Shore Bin # 13, Level 1
-94.1969939727	78.997940032
-91.6603341726	78.567940795
-92.9875638972	78.4754711223
-92.0549324788	78.2032501717
-89.4761577783	78.1489280537
-89.9623102159	78.6124971389
-88.8624399176	78.1464866102
-88.159609369	78.9951934081
-87.6133363851	78.6420996414
-84.8795300221	79.2686350805
-85.703822385	79.6195925841
-87.4354161898	79.5323109789
-87.6148622873	80.4063477531
-88.3411917296	80.0776684215
-93.4926375219	81.3795681697
-95.5019455253	80.8131532769
-93.7666895552	80.5201800565
-96.619516289	80.3508049134
-94.389562829	79.9794003204
-96.6781109331	80.14633402
-96.63416495	79.8799114977
-94.3315785458	79.7694361791
-95.1457999542	79.2738231479
-90.3334096284	79.2436102846
-94.1939421683	79.0000762951
-94.1969939727	78.997940032
> Shore Bin # 13, Level 1
-80	75.531700618
-81.5954833295	75.8081940948
-86.5537499046	75.3607995727
-88.7647821775	75.6845960174
-88.9314106966	75.4288548104
-89.9320973526	76.0068665599
-91.2004272526	75.8170443275
-90.1939421683	76.0621042191
-91.618829633	76.2644388495
-89.1956969558	76.2357518883
-91.4720378424	76.4527351797
-90.9706263828	76.6520180056
-93.5530632486	76.3871213855
-93.6903944457	76.9172198062
-96.8010986496	76.9837491417
-95.4030670634	76.2308690013
-93.0907148852	76.3620965896
-92.1696803235	75.0000762951
-92.1666285191	74.9924467842
-89.9812314031	74.5294880598
-88.5508506905	74.907301442
-87.7155718318	74.455024033
-83.5907530327	74.5420004578
-83.5123216602	74.9030289158
-81.7648584726	74.4687571527
-80	74.7754634928
> Shore Bin # 13, Level 1
-80	82.8764782177
-82.3566033417	82.6750591287
-80.4199282826	82.0405889982
-85.1868467231	82.4803540093
-86.8601510643	82.1977569238
-84.5032425422	81.8812848096
-87.9664301518	82.1242084382
-91.8910505837	81.6581979095
-89.5042343786	81.6267643244
-90.4045166705	81.3624780652
-87.2108033875	81.4906538491
-89.698939498	81.0057221332
-84.6427100023	81.2883192187
-89.4172579538	80.9120317388
-87.4949263752	80.623025864
-82.305943389	81.1775387198
-85.5097276265	80.8018616007
-86.0617990387	80.5293354696
-83.2135500114	80.8390936141
-81.7337300679	80.8152895399
-83.1152819104	80.5400167849
-80.9323262379	80.6538490883
-80	80.8360418097
> Shore Bin # 13, Level 1
-80	72.3938353552
-80.9622339208	71.8838788434
-80.2258335241	72.7362478065
-81.5481803616	73.7241168841
-85.0000762951	73.3481345846
-83.6984817273	73.0072480354
-85.5429922942	73.0331883726
-83.9514763104	72.7472343023
-85.7016861219	72.9047074083
-84.1489280537	72.0065613794
-85.2259098192	72.2665751125
-86.0386053254	72.0212100404
-84.4806591897	71.6372930495
-84.7724116884	70.9329365988
-85.0000762951	71.204852369
-89.5307850767	71.0910200656
-88.7925535973	70.4980544747
-87.8580910964	70.2398718242
-86.3816281376	70.5282673381
-85.8191805905	70.0094605936
-85.5387197681	70
> Shore Bin # 13, Level 1
-100	71.6556038758
-99.2138551919	71.35194934
-98.178377966	71.4239719234
-98.2198825055	71.8954757
-98.1823453117	71.6455329213
-97.0037384604	71.7462424659
-97.0000762951	71.7499046311
-96.5221637293	72.756084535
-98.4890516518	73.009079118
-96.9579613947	73.7485313191
-100	73.8202487221
> Shore Bin # 13, Level 1
-85.0000762951	71.280842298
-86.0962844282	71.9778744182
-86.2836652171	72.7026779583
-84.8316166934	73.7436484321
-86.5577172503	73.857175555
-89.1493095293	73.1830319677
-89.9998474098	71.4541847868
-86.9837491417	71.2152285039
-85.0034332799	71.280842298
-85.0000762951	71.280842298
> Shore Bin # 13, Level 1
-94.9999237049	71.9821469444
-93.4520485237	72.441138323
-94.2928206302	72.7740901808
-92.0994888228	72.7408255131
-90.1869230182	73.9151598383
-95.2907606622	73.9932860304
-95.0170138094	71.9803158618
-94.9999237049	71.9821469444
> Shore Bin # 13, Level 1
-92.5868619821	70
-92.3576714733	70.2444495308
-91.5049973297	70.1840238041
-94.4835584039	71.9940489815
-96.599984741	70.823682002
-95.754024567	70.7168688487
-96.1162737469	70
> Shore Bin # 13, Level 1
-100	74.9878690776
-97.9729915312	75.0238803693
-97.2631418326	75.3980315862
-98.4930189975	76.6846723125
-99.0563820859	76.3920042725
-100	76.4463263905
> Shore Bin # 13, Level 1
-96	77.8825055314
-94.8665598535	78.3866636149
-98.1539635309	78.8172732128
-97.7935454337	78.0332646677
-96.0259403372	77.8809796292
-96	77.8825055314
> Shore Bin # 13, Level 1
-80	73.7064164187
-80.8120851453	73.7543297475
-80.1312275883	72.9999237049
-80.1327534905	72.9990081636
-80	72.9556725414
> Shore Bin # 13, Level 1
-96.6240939956	74.9982452125
-93.4843976501	74.6750591287
-94.5015640497	75.6198977646
-96.6167696651	75.0000762951
-96.6240939956	74.9982452125
> Shore Bin # 13, Level 1
-100	78.0347905699
-98.9929045548	77.9032578012
-98.9999237049	77.9047837034
-100	78.5899137865
> Shore Bin # 13, Level 1
-80	77.087815671
-81.7993438621	77.1747920958
-81.9607843137	77.6838330663
-80	77.4595254444
> Shore Bin # 13, Level 1
-100	75.684290837
-99.6298161288	75.691309987
-100	75.5829709316
> Shore Bin # 13, Level 1
-82.1234454871	70
-83.0295262074	70.3146410315
-81.9180590524	70
> Shore Bin # 13, Level 1
-81.4554055085	70
-81.7285420005	70.1458762493
-80.0695811398	70
> Shore Bin # 13, Level 1
-80	74.9701686122
-80.3683527886	75.0165560388
-80	75.2204165713
> Shore Bin # 13, Level 1
-100	73.2455939574
-99.7750820172	73.2108033875
-100	72.9669642176
> Shore Bin # 13, Level 1
-100	75.9241626612
-99.9139391165	75.8735027085
-100	75.8985275044
> Shore Bin # 14, Level 1
-80	77.4595254444
-78.7277027543	77.3139543755
-78.1820401312	77.9737544823
-75.8651102464	77.9575799191
-76.8825818265	78.2127107652
-75.0048065919	78.3262378882
-76.6305027848	78.5242999924
-74.576333257	78.5871671626
-78.8632028687	79.064774548
-74.4380865187	79.0305943389
-78.0456244755	79.3522545205
-73.2014953841	79.5164415961
-74.2464332036	79.885709926
-71.4634927901	79.7227435721
-70.4557869841	80.0904859998
-72.3634699016	80.217441062
-70.109407187	80.1878385595
-70.7960631724	80.5580224308
-69.4923323415	80.3703364614
-64.5926604105	81.4042877852
-70.0157167926	81.0820172427
-66.6169222553	81.5150682841
-69.2930495155	81.7085526818
-65.8152132448	81.6212710765
-62.3703364614	81.9978637369
-61.1102464332	82.3591973754
-63.5657282368	82.8328374151
-68.5893034257	82.6228732738
-66.3562981613	82.9350728618
-77.0000762951	83.1294728008
-77.0879682612	83.1255054551
-80	82.8764782177
> Shore Bin # 14, Level 1
-69.1526665141	70
-68.6762798505	70.2072175174
-70.1780727855	70.0323491264
-68.2856488899	70.5255207141
-69.4474708171	70.7949950408
-70.6153963531	70.4574654765
-69.8841840238	70.8841077287
-71.5431448844	70.0265506981
-71.1653315023	70.5465781643
-71.9725337606	70.4199282826
-70.6044098573	71.0589761196
-72.5658045319	70.6155489433
-71.1549553674	71.2732127871
-72.5499351492	71.6607919432
-73.8554970626	71.0495155261
-73.5991454948	71.7792019532
-75.0475318532	71.1789120317
-74.6166170748	71.6598764019
-75.36583505	71.684290837
-74.2085908293	72.0611886778
-76.4010070954	71.8591592279
-75.1500724804	72.490577554
-77.5750362402	72.7618829633
-78.5500877394	72.4383916991
-77.0037384604	72.1359578851
-78.8812085145	72.2342259861
-77.7306782635	71.7465476463
-79.7903410391	72.5046158541
-80	72.3938353552
> Shore Bin # 14, Level 1
-60	81.8480201419
-61.8326085298	81.7857633326
-61.787441825	80.9965667201
-63.4702067597	81.2037842374
-63.1076523995	80.7392996109
-64.0802624552	81.1171129931
-67.4677653162	80.3483634699
-67.0099946593	80.0535591669
-63.8477149615	80.1475547417
-66.0086976425	79.1175707637
-69.0434119173	79.0394445716
-73.0617227436	78.1766994736
-69.3199053941	77.4705119402
-66.1750209812	77.604180972
-66.1600671397	77.2529182879
-69.1151293202	77.2758068208
-66.3566033417	77.1103990234
-71.3615625238	77.0643167773
-67.9185168231	76.6849774929
-69.6116578927	76.4182497902
-68.5267414359	76.0904859998
-66.473182269	75.9104295415
-67.110093843	76.2504005493
-65.4200045777	76.0196841382
-63.3966582742	76.3804074159
-60.9100480659	76.163729305
-60	75.856412604
> Shore Bin # 14, Level 1
-80	80.8360418097
-76.8416876478	81.4528114748
-78.9678797589	80.8790722515
-76.4525825895	80.8747997253
-80	80.5864042115
> Shore Bin # 14, Level 1
-80	72.9556725414
-79.3356221866	72.73868925
-76.054322118	72.8610666056
-77.4099336233	73.5535210193
-80	73.7064164187
> Shore Bin # 14, Level 1
-80	76.2613870451
-78.3898680095	76.4573128862
-78.0050354772	76.9916838331
-80	77.087815671
> Shore Bin # 14, Level 1
-78.9803921569	70
-79.6008239872	70.3744563973
-78.9861905852	70.708018616
-77.9833676661	70
> Shore Bin # 14, Level 1
-60	82.0311284047
-60.1202410925	82.0238040742
-60	81.995117113
> Shore Bin # 14, Level 1
-67.3307392996	70
-68.1605249104	70.3183031968
-69.0110627909	70
> Shore Bin # 14, Level 1
-80	74.7754634928
-79.3487449454	74.8886854353
-80	74.9701686122
> Shore Bin # 14, Level 1
-80	75.2204165713
-79.5715266651	75.4575417716
-80	75.531700618
> Shore Bin # 15, Level 1
-60	75.856412604
-56.1510643168	74.5566491188
-57.3037308309	74.1025406271
-56.0762951095	74.2798504616
-55.6963454643	73.0582131685
-54.2714579995	72.4884412909
-55.6261539635	72.450904097
-54.6938277256	72.3691157397
-55.250171664	71.9272144656
-54.3938353552	72.2424658579
-55.8687724117	71.6867322805
-53.9073777371	71.4447241932
-53.5725947967	72.3596551461
-53.2774853132	71.7145037003
-51.7036697948	71.7425803006
-53.0061799039	71.4224460212
-51.3685816739	71.4840924697
-52.538643473	71.1667048142
-51.5162890059	71.3043411917
-52.2264438849	71.1132982376
-50.9364461738	71.0193026627
-51.9688715953	71.0257114519
-50.5613794156	70.3308155947
-52.9274433509	70.7687495232
-54.6163118944	70.6524757763
-52.3549248493	70.0494392309
-50.2449073014	70.0521858549
-50.301060502	70
> Shore Bin # 15, Level 1
-40	82.7730220493
-44.270389868	83.2750438697
-45.9076829175	82.9283588922
-41.1767757687	82.7220569162
-40.8795300221	82.3634699016
-46.5452048524	82.7788204776
-43.267566949	82.233463035
-45.6189822232	82.2590981918
-45.308003357	81.7558556497
-51.7317463951	82.5148393988
-50.3498893721	81.6035706111
-53.7453269245	81.9832150759
-54.8052185855	81.6044861524
-55.1946288243	82.3305104143
-60	82.0311284047
> Shore Bin # 15, Level 1
-60	81.995117113
-57.2173647669	81.3340962844
-59.7552452888	81.8562600137
-60	81.8480201419
> Shore Bin # 15, Level 1
-52.8938735027	70
-53.3101396201	70.2078278782
-54.8238345922	70.2200350958
-54.8195620661	70
> Shore Bin # 16, Level 1
-27.7784390021	70
-28.5963225757	70.105897612
-26.5226215	70.4711985962
-29.2512397955	70.4589913787
-27.9374380102	71.155413138
-26.8024719615	70.9378194858
-25.4337376974	71.2750438697
-28.45990692	71.5454337377
-27.3463035019	71.7059586481
-28.3701838712	71.998626688
-24.643930724	71.3476768139
-23.3774319066	70.457160296
-22.4902723735	70.8670176242
-22.4237430381	70.4650949874
-21.4987411307	70.5200274662
-22.3361562524	71.0525673304
-21.7587548638	71.4932478828
-22.5787747005	71.4648661021
-21.9214160372	71.7383077745
-23.1549553674	71.6287479973
-22.5387960632	71.9241626612
-24.6198214694	72.4246585794
-25.5124742504	72.1155107958
-25.256427863	72.3956664378
-26.3337148089	72.3883421073
-24.5889982452	72.4841687648
-25.2649729152	72.8012512398
-26.6425574121	72.5238422217
-27.4662394141	72.8375677119
-25.0965133135	73.0658426795
-27.7161821927	73.1241321431
-26.3538567178	73.2349126421
-27.3276874952	73.496147097
-26.0001525902	73.2361333639
-24.6912336919	73.5040817884
-25.7624170291	73.9487296864
-24.4776073854	73.5361257343
-24.1425192645	73.8080415045
-22.2275120165	73.6130312047
-24.0939955749	73.6758983749
-22.4026855879	73.2480354009
-20.4113832303	73.4775310903
-20.29266804	73.8587014572
-21.7251850156	74.0628671702
-21.8274204623	73.641107805
-22.4863050278	74.0558480201
-22.1087968261	74.6042572671
-20	74.2893110552
> Shore Bin # 16, Level 1
-20	81.5278858625
-21.0714885176	81.5901426719
-24.7806515602	80.5333028153
-22.9361409934	82.0708018616
-27.8113984894	81.3994048981
-26.1567101549	81.9862668803
-34.2726787213	81.8110933089
-32.8007934691	82.1861600671
-25.7737087053	82.1681544213
-21.924773022	82.629282063
-26.9404135195	82.7733272297
-26.2497901884	83.1685358968
-36.8807507439	82.7116807813
-34.8387884337	83.1657892729
-26.7997253376	83.342183566
-38.8607614252	83.5304798962
-39.7360189212	82.7418936446
-40	82.7730220493
> Shore Bin # 16, Level 1
-20	74.5658045319
-21.0601968414	74.6494239719
-20.6317235065	75.0525673304
-22.4548714427	75.1740291447
-20.5651941711	75.1892881666
-22.5015640497	75.5475700008
-20	75.1859311818
> Shore Bin # 16, Level 1
-24.0024414435	72.4646372168
-22.14633402	72.1457236591
-23.1525139239	72.8311589227
-24.5264362554	72.8390936141
-24.0073243305	72.4646372168
-24.0024414435	72.4646372168
> Shore Bin # 16, Level 1
-20	77.8721293965
-20.8868543526	78.0186160067
