> Shore Bin # 74, Level 1
22.6025024796	80.4166475929
22.3273060197	80.3966582742
22.3775844968	80.3157854582
22.5673304341	80.2883192187
22.472495613	80.2700083925
22.4725719081	80.1849393454
22.3173876555	80.0999465934
22.4873731594	80.029983978
22.3849088273	80.0595864805
22.3475242237	80.0432593271
22.4872968643	80.0074769207
22.4604409857	80
> Shore Bin # 76, Level 1
22.2220950637	80
22.0772869459	80.1099412528
21.9398031586	80.108720531
21.8346684977	80.1345845731
21.6900129702	80.1078812848
21.6024261845	80.1100175479
21.8873884184	80.2016479744
21.8221560998	80.2608529793
21.652246891	80.2541390097
21.7048905165	80.2153810941
21.5148393988	80.2545204852
21.3200579843	80.1969939727
21.3097581445	80.24040589
21.2648966201	80.2195773251
21.162355993	80.2191195544
21.1748683909	80.2053101396
20.8597695888	80.1963073167
20.7824063478	80.2215609979
20.8175020981	80.2990768292
20.6548409247	80.2771038376
20.5423056382	80.2791638056
20.5523002976	80.3408102541
20.4222171359	80.361638819
20.4073395895	80.4049744411
20.255054551	80.4154268711
20.0650034333	80.3845273518
20.0022888533	80.4675364309
20	80.4673075456
> Shore Bin # 76, Level 1
20.9898527504	80.6886396582
21.0872816052	80.702449073
20.9800106813	80.7186999313
20.8201724269	80.7053482872
20.680170901	80.7520408942
20.5573357748	80.7515831235
20.6821545739	80.7032883192
20.7972838941	80.7049668116
20.834821088	80.670405127
20.9849698634	80.6895551995
20.9898527504	80.6886396582
> Shore Bin # 76, Level 1
20.5075150683	80.6499580377
20.7824063478	80.6157778286
20.7222858015	80.6324864576
20.7973601892	80.6350041962
20.800030518	80.6587319753
20.6751354238	80.6528572519
20.659952697	80.666208896
20.507286183	80.6541542687
20.5075150683	80.6499580377
> Shore Bin # 76, Level 1
21.0722514687	80.6681925689
21.1599908446	80.6486610208
21.3824673838	80.6716258488
21.3150225071	80.6994735637
21.0949111162	80.6886396582
21.0723277638	80.6749065385
21.0722514687	80.6681925689
> Shore Bin # 76, Level 1
24.0974288548	80.3842221714
24.2046997787	80.3737697414
24.3473716335	80.382543679
24.2098115511	80.4438086519
24.0972762646	80.3892576486
24.0974288548	80.3842221714
> Shore Bin # 76, Level 1
20.2124055848	80.4941634241
20.2948805982	80.4869916838
20.3322652018	80.4991989014
20.2699320974	80.5120927749
20.2124055848	80.49828336
20.2124055848	80.4941634241
> Shore Bin # 76, Level 1
23.9948882277	80.4921034562
24.1299305715	80.465476463
24.242542153	80.4708934157
24.1601434348	80.4971389334
24	80.4921034562
23.9948882277	80.4921034562
> Shore Bin # 76, Level 1
21.2873273823	80.3241016251
21.4273289082	80.3382925154
21.4647135119	80.3612573434
21.2874036774	80.3274586099
21.2873273823	80.3241016251
> Shore Bin # 76, Level 1
24.6777294575	80.3533989471
24.7550926986	80.3421072709
24.7926298924	80.3591973754
24.6772716869	80.3566796368
24.6777294575	80.3533989471
> Shore Bin # 76, Level 1
22.0073243305	80.1165789273
22.0673685817	80.1166552224
22.0549324788	80.1337453269
22.0124361028	80.1174944686
22.0073243305	80.1165789273
> Shore Bin # 76, Level 1
21.1772335393	80.2816052491
21.2472724498	80.2800030518
21.2198825055	80.2920576791
21.1772335393	80.2824444953
21.1772335393	80.2816052491
> Shore Bin # 76, Level 1
24.9949645228	80.6421759365
24.995117113	80.6596475166
24.9877164874	80.6433966583
24.9949645228	80.6421759365
> Shore Bin # 76, Level 1
22.2923628595	80.1342030976
22.3298237583	80.1462577249
22.2924391547	80.1349660487
22.2923628595	80.1342030976
> Shore Bin # 76, Level 1
20.442511635	80.7483024338
20.5024795911	80.7515831235
20.4424353399	80.74914168
20.442511635	80.7483024338
> Shore Bin # 76, Level 1
20.1522850385	80.472495613
20.2149996185	80.4879072251
20.1525139239	80.4741741054
20.1522850385	80.472495613
> Shore Bin # 76, Level 1
20	80.4817273213
20.1174181735	80.5008010986
20.0000762951	80.5362020294
20	80.5362020294
> Shore Bin # 76, Level 1
22.4354161898	80
22.3047989624	80.0262455177
22.3622491798	80.0016021973
22.3567559319	80
> Shore Bin # 76, Level 1
22.2824444953	80.0466163119
22.3423361563	80.0516517891
22.2824444953	80.0491340505
22.2824444953	80.0466163119
> Shore Bin # 77, Level 1
27.0344090944	80
27.0872816052	80.021591516
26.9872587167	80.0391393912
27.0826276036	80.0866712444
26.8522163729	80.0966659037
26.8175020981	80.1508354314
26.6798657206	80.1720454719
26.2749675746	80.1812771801
25.9696345464	80.1795223926
25.8598458839	80.1537346456
25.8747997253	80.1687647822
25.6797131304	80.1520561532
25.792324712	80.2057679103
25.6346990158	80.2112611582
25.5850308995	80.1770809491
25.4799725338	80.2270542458
25.4150453956	80.2137026017
25.2449835966	80.2178988327
25.222323949	80.2449835966
25.3298237583	80.270389868
25.0448615244	80.2387273976
25	80.2391851682
> Shore Bin # 77, Level 1
27.5374990463	80.128252079
27.6447699702	80.1045243
27.9124132143	80.1358052949
27.6548409247	80.1770809491
27.5371938659	80.1416037232
27.5374990463	80.128252079
> Shore Bin # 77, Level 1
25.9897001602	80.185397116
26.0100709545	80.2011902037
25.9072251469	80.1824979019
25.9649805447	80.1854734112
25.9897001602	80.185397116
> Shore Bin # 77, Level 1
26.0972762646	80.4366369116
26.1875333791	80.4583047227
26.0971999695	80.4483100633
26.0972762646	80.4366369116
> Shore Bin # 77, Level 1
25.93728542	80.4466315709
25.9924467842	80.4474708171
25.9373617151	80.4524299992
25.93728542	80.4466315709
> Shore Bin # 77, Level 1
25.8274204623	80.1858548867
25.882200351	80.191653315
25.8273441672	80.1866178378
25.8274204623	80.1858548867
> Shore Bin # 78, Level 1
31.9946593423	80.0770580606
32.3349355306	80.0820935378
32.464789807	80.1062790875
32.9698634318	80.1429007401
33.0299076829	80.1603723201
33.5248340581	80.1904325933
33.6124208438	80.2199588006
33.4596780346	80.24040589
33.2600900282	80.2420080873
32.4200045777	80.1595330739
31.7748531319	80.1145189593
31.4949263752	80.1095597772
31.4422827497	80.0857557031
31.5649652857	80.0621042191
31.9897764553	80.0762188144
31.9946593423	80.0770580606
> Shore Bin # 79, Level 1
36.9899290455	80.1328297856
37.0674448768	80.1374837873
37	80.1587701228
36.8149843595	80.1762417029
36.6972610056	80.1716639963
36.7050431067	80.155413138
36.9848935683	80.1329060807
36.9899290455	80.1328297856
> Shore Bin # 80, Level 1
45	80.6147096971
44.8824292363	80.5967040513
44.9698634318	80.5870908675
44.9750514992	80.5870908675
45	80.5791561761
> Shore Bin # 81, Level 1
50	80.9288166629
49.7772182803	80.9058518349
49.4551003281	80.8245975433
48.9824521248	80.7808041505
49.1471732662	80.7708094911
49.1100175479	80.7528801404
48.9572747387	80.7450217441
48.9947356374	80.7270923934
49.0747692073	80.7178606851
49.0948348211	80.73868925
49.294804303	80.7512779431
49.1773861295	80.7000076295
49.5899900816	80.7186999313
49.5722896162	80.6916914626
49.6675059129	80.6749828336
49.5597009232	80.6428625925
49.2572671092	80.6358434424
49.392309453	80.6025024796
49.1924925612	80.5849546044
49.1921873808	80.5224689097
49.1049820706	80.5145342184
48.864805066	80.5287251087
48.8572518502	80.4899671931
48.7299916075	80.4863050278
48.6498817426	80.5094987411
48.5122453651	80.5091935607
48.5524528878	80.5316243229
48.4724193179	80.5474937057
48.3499656672	80.5529106584
48.1599145495	80.5304036011
48.0650034333	80.5420767529
47.9349965667	80.5320820935
47.4698252842	80.4679179065
47.4199282826	80.4512092775
47.774929427	80.4670786603
48.1599908446	80.4579232471
48.1622796979	80.4316014343
48.2824444953	80.4149691005
47.5973907073	80.3966582742
47.6898603799	80.3620965896
48.1273365377	80.3408102541
48.1149004349	80.3287556268
47.867627985	80.3282978561
48.042496376	80.3083085374
48.0047302968	80.3012130922
47.7747768368	80.2986953536
47.7048142214	80.3120469978
47.6096742199	80.2979324025
47.4650949874	80.3245593957
47.3099870298	80.3104448005
47.2423895628	80.3266956588
47.3123521782	80.3649958038
47.2149233234	80.3804074159
46.7523460746	80.3157854582
46.7122911421	80.2916762036
47.0071717403	80.2258335241
46.9274433509	80.1950102998
46.9850461585	80.1737239643
46.9900816358	80.1737239643
47.1499198901	80.1562523842
47.3048752575	80.185397116
47.4299229419	80.1779201953
47.4773022049	80.1924925612
47.3800259403	80.2203402762
47.9250019074	80.2471198596
47.9872587167	80.2241550317
47.817425803	80.1966887922
48.1522850385	80.1924925612
47.8272678721	80.1632715343
47.6574349584	80.089188983
47.6874952316	80.0508125429
48.0098420691	80.0687418936
47.9775692378	80.1007858396
48.1396963455	80.1203936828
48.252231632	80.1166552224
48.3398947127	80.0728618296
48.4975204089	80.1266498817
48.4348058289	80.1869993133
48.5199511711	80.1912718395
48.5772487984	80.1675440604
48.8249027237	80.1387808042
48.9175249866	80.1408407721
48.8999008164	80.1612878614
49.0872816052	80.1708247501
49.0400549325	80.1953917754
48.8223849851	80.2124818799
48.9825284199	80.2333867399
48.8825818265	80.2816815442
48.5597772183	80.2779430838
48.4975967041	80.2916762036
48.5299458305	80.321278706
48.7872129397	80.3291371023
48.7474631876	80.3749904631
48.8698405432	80.3836881056
48.9299610895	80.3671320668
49.0550087739	80.3746089876
49.3398947127	80.3487449454
49.5600823987	80.3487449454
49.7824063478	80.3841458762
49.7676050965	80.4391546502
49.6272983902	80.4641794461
49.664835584	80.4811932555
49.8298619059	80.4821087968
50	80.4984359503
> Shore Bin # 81, Level 1
45	80.5791561761
45.0250247959	80.5712214847
45.3898680095	80.5529106584
45.5649652857	80.5078965438
45.6848249027	80.5437552453
45.8300907912	80.5378805219
46.064774548	80.5553521019
46.0075532158	80.4567025254
46.2301060502	80.4420538643
46.3823910887	80.4599832151
46.400015259	80.5028610666
46.5774776837	80.4916456855
46.5124742504	80.5207904173
46.5747310597	80.5420004578
46.8546578164	80.5287251087
46.9073777371	80.5674830243
47.1048294804	80.60624094
47.4025329976	80.5866330968
47.2822919051	80.6858167391
47.5775539788	80.6775005722
47.4472419318	80.735866331
47.6325627527	80.7308308537
47.5375753414	80.7557793545
47.6250095369	80.7703517205
47.827191577	80.7699702449
47.8722819867	80.7158007172
48.0075532158	80.7250324254
48.0174715801	80.6783398184
48.1346608682	80.6504158083
48.3849088273	80.6504158083
48.4747844663	80.6262302586
48.6598001068	80.6187533379
48.7575341421	80.6558327611
48.5975432975	80.6782635233
48.5725185016	80.7166399634
48.4423590448	80.7332722972
48.4449530785	80.7445639734
48.5873960479	80.74914168
48.4698252842	80.7987335012
48.2000457771	80.8220798047
48.1947814145	80.8087281605
47.9448386358	80.7994964523
47.4148165103	80.857862211
47.3099107347	80.8337529564
47.1225299458	80.8424505989
47.2323186084	80.7907988098
47.0147249561	80.7762264439
46.924773022	80.7462424659
46.5799954223	80.7162584878
46.4797436484	80.7203784237
46.5122453651	80.7074845502
46.1649500267	80.6653696498
45.570000763	80.6504158083
45.009765774	80.6162355993
45	80.6147096971
> Shore Bin # 81, Level 1
49.277332723	80.0416571298
49.374914168	80.006256199
49.6399633783	80.0221255818
49.6825360494	80.0483710994
49.4149691005	80.0870527199
49.2774090181	80.0449378195
49.277332723	80.0416571298
> Shore Bin # 81, Level 1
50	80.2198062104
49.8048371099	80.2045471885
49.5175097276	80.1516746777
49.9848935683	80.0428778515
49.9899290455	80.0420386053
50	80.0429541466
> Shore Bin # 81, Level 1
49.1075761044	80.0258640421
49.2374303807	80.0291447318
49.1597619593	80.0387579156
49.1072709239	80.0274662394
49.1075761044	80.0258640421
> Shore Bin # 81, Level 1
49.301060502	80
49.2598611429	80.0170901045
49.1047531853	80.0112153811
49.11497673	80.0000762951
49.1152819104	80
> Shore Bin # 81, Level 1
50	80.8744945449
49.9573510338	80.8758678569
50	80.8848706798
> Shore Bin # 81, Level 1
50	80.8871595331
49.9075303273	80.8849469749
50	80.8923476005
> Shore Bin # 82, Level 1
50	80.4984359503
50.2800030518	80.525444419
50.7798886091	80.5278858625
51	80.5487144274
51.1622796979	80.6208133059
51.4198519875	80.6353856718
51.8073548486	80.7158007172
51.5949492638	80.7462424659
51.494773785	80.7445639734
51.4973678187	80.7608148318
51.2448310063	80.8012512398
51.0973525597	80.7883573663
51.1098649577	80.7637140459
51.0148775463	80.7620355535
50.9148546578	80.7870603494
50.7301441978	80.7495231556
50.6399633783	80.7662317845
50.429999237	80.7220569162
50.2024109255	80.7508201724
50.5523002976	80.7974364843
50.4399938964	80.802090486
50.4449530785	80.8145265888
50.6799420157	80.8187228199
50.6797131304	80.8353551537
50.9893949798	80.8561074235
50.8597695888	80.9504081788
50.6148622873	80.9020370794
50.225070573	80.8786907759
50.0848401617	80.8529030289
50.0624093996	80.8724345769
50	80.8744945449
> Shore Bin # 82, Level 1
52.9898527504	80.1495384146
53.1149004349	80.163729305
53.1496910048	80.1503776608
53.3050278477	80.1528953994
53.3697261006	80.1354238193
53.4849317159	80.1336690318
53.5474174105	80.1908140688
53.6850537881	80.210421912
53.7698939498	80.1845578698
53.9425497826	80.2282749676
53.4423590448	80.319142443
53.3773556115	80.3441672389
53.422293431	80.3733119707
53.3297474632	80.3904783703
53.1298542763	80.3746089876
53	80.3920805676
52.8172732128	80.3591210803
52.7376211185	80.3375295644
52.8825055314	80.3308155947
52.7823300526	80.3149462119
52.8923476005	80.3032730602
52.669718471	80.2896162356
52.634851606	80.2603952087
52.3498893721	80.2671091783
52.2221713588	80.2549782559
52.4149691005	80.1837186236
52.599984741	80.1762417029
52.7098496986	80.1537346456
52.9798580911	80.1495384146
52.9898527504	80.1495384146
> Shore Bin # 82, Level 1
55	80.8748760204
54.9396505684	80.8728923476
54.8197146563	80.8429083696
54.7399099718	80.8737315938
54.5346761273	80.8495460441
54.3347829404	80.8637369345
54.1548790723	80.8529030289
54.0175478752	80.8233005264
54.0371557183	80.7999542229
54.2800030518	80.7771419852
54.659952697	80.7862211032
54.7273212787	80.7766842145
54.6876478218	80.7350270848
54.864805066	80.712901503
54.9799343862	80.7154192416
54.9847409781	80.7145799954
55	80.7193102922
> Shore Bin # 82, Level 1
53.9698634318	80.4503700313
54.3200579843	80.4161898222
54.4774547951	80.4866102083
54.3273823148	80.4983596551
54.3974975204	80.5133134966
54.3598840314	80.5345998322
54.0923933776	80.5441367208
54.2573434043	80.5649652857
54.2671854734	80.5849546044
53.8948653391	80.6028839551
53.82230869	80.5642023346
53.9873350118	80.5199511711
53.8221560998	80.4583047227
53.9599450675	80.4504463264
53.9698634318	80.4503700313
> Shore Bin # 82, Level 1
51	81.118486305
50.9774166476	81.1541161212
50.7248035401	81.1895933471
50.4946974899	81.1795986877
50.5124742504	81.1599908446
50.3523308156	81.1483176928
50.4722667277	81.0833142596
50.3674372473	81.0449378195
50.4197756924	81.0262455177
50.6447699702	81.0637827115
50.784695201	81.0595864805
50.7374685283	81.0866712444
50.9973296712	81.1174944686
51	81.118486305
> Shore Bin # 82, Level 1
55	81.0711833371
54.9200427253	81.0762188144
54.7049668116	81.1095597772
54.587472343	81.0916304265
54.6173800259	81.0566109712
54.4224460212	81.0250247959
54.452277409	80.9949645228
54.6098268101	80.9795529107
54.8398565652	80.9879453727
54.8622873274	80.9541466392
54.9600213626	80.9395742733
54.9799343862	80.9395742733
55	80.9392690929
> Shore Bin # 82, Level 1
53.0775158312	80.621576257
53.3224231327	80.5891508354
53.2073701076	80.5166704814
53.455024033	80.4704356451
53.5473411154	80.5099565118
53.4074921798	80.5524528878
53.387426566	80.6233310445
53.1848630503	80.6462195773
53.1824979019	80.629968719
53.0775158312	80.6233310445
53.0775158312	80.621576257
> Shore Bin # 82, Level 1
50	80.0429541466
50.157473106	80.0566109712
50.0923170825	80.0624093996
50.0825513085	80.1116197452
50.2199588006	80.1295490959
50.3098344396	80.1253528649
50.28221561	80.144960708
50.3924620432	80.1625085832
50.307316701	80.2099641413
50.0500495918	80.223697261
50	80.2198062104
> Shore Bin # 82, Level 1
54.3823910887	80.3866636149
54.5600061036	80.3745326925
54.7875181201	80.3949797818
54.8622110323	80.4274814984
54.714961471	80.4770733196
54.5973144121	80.4741741054
54.3823147936	80.3883421073
54.3823910887	80.3866636149
> Shore Bin # 82, Level 1
54.0974288548	80.2725261311
54.1800564584	80.1879148547
54.4072632944	80.2158388647
54.4373998627	80.2674906538
54.2849622339	80.3096055543
54.1949340047	80.3120469978
54.0973525597	80.2841229877
54.0974288548	80.2725261311
> Shore Bin # 82, Level 1
55	80.5159838254
54.8898298619	80.5362020294
54.6749065385	80.5245288777
54.6073090715	80.5141527428
54.6575875486	80.4908064393
54.9851224537	80.4470893416
54.9975585565	80.4483100633
55	80.4493018997
> Shore Bin # 82, Level 1
51.1853208209	80
51.297550927	80.0482948043
51.0198367285	80.1012436103
50.93728542	80.0958266575
50.9624628061	80.0757610437
50.6823071641	80.0441748684
50.5864805066	80
> Shore Bin # 82, Level 1
52.242542153	80.3441672389
52.3851377127	80.3186846723
52.6723887999	80.3249408713
52.4198519875	80.3579003586
52.2423895628	80.3482871748
52.242542153	80.3441672389
> Shore Bin # 82, Level 1
54.2024109255	81.0966659037
54.222323949	81.0774395361
54.3048752575	81.0753795682
54.2974746319	81.0949874113
54.2022583352	81.1007858396
54.2024109255	81.0966659037
> Shore Bin # 82, Level 1
55	80.4162661173
54.9776455329	80.4141298543
54.9923704891	80.3991760128
54.9925230793	80.3983367666
55	80.3964293889
> Shore Bin # 82, Level 1
55	80.2669565881
54.9223315785	80.264133669
54.9698634318	80.2378881514
54.9849698634	80.2378881514
55	80.2351415274
> Shore Bin # 82, Level 1
54.597238117	80.361638819
54.7048905165	80.3479056992
54.8825055314	80.3866636149
54.5973907073	80.3624780652
54.597238117	80.361638819
> Shore Bin # 82, Level 1
54.1824216068	81.3440909438
54.5298695354	81.2637521935
54.3872739757	81.3183794919
54.1822690166	81.3458457313
54.1824216068	81.3440909438
> Shore Bin # 82, Level 1
53.9647516594	80.3154039826
54.0299076829	80.3362325475
53.9073777371	80.3308155947
53.9600213626	80.3145647364
53.9647516594	80.3154039826
> Shore Bin # 82, Level 1
54.2923628595	80.5674067292
54.4122224765	80.5725185016
54.3348592355	80.5795376516
54.2922865644	80.5691615167
54.2923628595	80.5674067292
> Shore Bin # 82, Level 1
51.5273517967	80.319142443
51.5925841154	80.3133440146
51.5748073548	80.3387502861
51.5272755016	80.3241779202
51.5273517967	80.319142443
> Shore Bin # 82, Level 1
53.9925230793	80.2966353857
53.9448386358	80.3112840467
53.9125658045	80.3016708629
53.9847409781	80.2979324025
53.9925230793	80.2966353857
> Shore Bin # 82, Level 1
54.82230869	81.3783474479
54.9126420996	81.3765926604
54.9098954757	81.3929198138
54.8224612802	81.379110399
54.82230869	81.3783474479
> Shore Bin # 82, Level 1
54.0024414435	80.395819028
54.0772869459	80.3900205997
54.0022888533	80.3974975204
54.0024414435	80.395819028
> Shore Bin # 82, Level 1
50.192339971	80.0774395361
50.2623788815	80.0674448768
50.1925688563	80.0782787823
50.192339971	80.0774395361
> Shore Bin # 82, Level 1
52.3374532692	80.0766002899
52.4324406806	80.0691996643
52.3374532692	80.0791943236
52.3374532692	80.0766002899
> Shore Bin # 82, Level 1
50	80.8923476005
50.4273289082	80.9266803998
50.1447318227	80.9437705043
50	80.9288166629
> Shore Bin # 82, Level 1
53.2523842222	80.0325017166
53.3548485542	80.0162508583
53.259937438	80.0337224384
53.2523842222	80.0325017166
> Shore Bin # 82, Level 1
52.6076142519	80.0916304265
52.7072556649	80.0942244602
52.6072327764	80.0933089189
52.6076142519	80.0916304265
> Shore Bin # 82, Level 1
50	80.8848706798
50.0123598077	80.8874647135
50	80.8871595331
> Shore Bin # 83, Level 1
57	81.3845273518
56.8446631571	81.3812466621
56.634851606	81.4071107042
56.3572899977	81.3974975204
56.4824902724	81.3450064851
56.3974212253	81.306630045
56.5973144121	81.2725261311
56.5948729686	81.2529182879
56.3299763485	81.2636758984
56.2197299153	81.2903791867
56.1150530251	81.2820630198
55.9449912261	81.3120469978
55.8350499733	81.2979324025
55.877317464	81.3083085374
55.7348744945	81.3070115206
55.7048142214	81.329594873
55.4746318761	81.3162432288
55.4475471122	81.2649729152
55.6121919585	81.2399481193
55.557488365	81.199969482
55.8600747692	81.1778439002
56.0749980926	81.1987487602
56.2099641413	81.1904325933
56.3147936217	81.2137026017
56.4071869993	81.1908140688
56.36240177	81.1625085832
56.4898146029	81.155413138
57.2298008698	81.2587167163
57.9674219883	81.2950331884
57.7450217441	81.3096055543
57.6598001068	81.3328755627
57.4997329671	81.3062485695
57.3900205997	81.3528648814
57.2647440299	81.3495841917
57.0049591821	81.3845273518
57	81.3845273518
> Shore Bin # 83, Level 1
55	80.9392690929
55.2198825055	80.9362172885
55.3498893721	80.9504081788
55.5848020142	80.8837262531
55.8175783932	80.8774700542
55.7598229953	80.840390631
56.0697337301	80.8070496681
56.1647974365	80.815365835
56.6549935149	80.7812619211
56.6673533227	80.7541008621
56.912184329	80.7299916075
56.9621576257	80.6783398184
57.0649271382	80.6653696498
57.5098802167	80.6912336919
57.8172732128	80.7608148318
57.5297932403	80.8261997406
56.9349202716	80.8678568704
56.6824597543	80.9224841688
56.6623941405	80.9591058213
56.2750438697	80.9912260624
56.1746395056	81.0187685969
56.0750743877	81.0270847639
55.4949263752	81.0012207218
55.2497901884	81.0553902495
55	81.0711833371
> Shore Bin # 83, Level 1
56.9949645228	80.440451667
57.2423895628	80.3824673838
57.3323414969	80.1541924163
57.8349736782	80.0912489509
58.0772869459	80.0858319982
58.082246128	80.1132982376
57.9572747387	80.1467154955
57.9897764553	80.1686884871
58.4323643854	80.1400015259
58.3924620432	80.1683070115
58.4824139773	80.2016479744
58.324711986	80.2204165713
58.0823987182	80.2249942779
58.1947051194	80.2637521935
58.4897383078	80.3037308309
58.609750515	80.2978561074
58.6448462654	80.3220416571
58.9049362936	80.300373846
59.302433814	80.3157854582
58.8898298619	80.4162661173
58.3199053941	80.4595254444
57.8950179294	80.47035935
56.9822995346	80.4424353399
56.9949645228	80.440451667
> Shore Bin # 83, Level 1
56.9946593423	80.9454489967
57.2373540856	80.9291981384
57.2776379034	80.86411841
57.6900129702	80.8212405585
57.9050888838	80.8287174792
58.0274662394	80.868314641
58.3222705425	80.906614786
58.1596856641	80.938658732
58	80.9312581064
57.9748226139	80.9487296864
57.8472571908	80.953307393
57.6073090715	81.0016021973
57.5799954223	81.0286869612
